condition,src,plateau_auc_low,dist_to_source,l0,ref_at_dist,residual
iso120,124,0.14543,120.0,0,,
iso120,125,0.09879,120.0,0,,
iso120,126,0.13285,120.0,0,,
iso120,127,0.23588,120.0,0,,
iso120,128,0.07694,120.0,0,,
iso120,129,0.15945,120.0,0,,
iso120,130,0.27916,120.0,0,,
iso120,131,0.10211,120.0,0,,
iso120,132,0.10841,120.0,0,,
iso120,133,0.16495,120.0,0,,
iso120,134,0.27966,120.0,0,,
iso120,135,0.13361,120.0,0,,
iso120,136,0.10104,120.0,0,,
iso120,137,0.10923,120.0,0,,
iso120,138,0.15146,120.0,0,,
iso120,139,0.14879,120.0,0,,
iso120,140,0.10787,120.0,0,,
iso120,141,0.14355,120.0,0,,
iso120,142,0.10617,120.0,0,,
iso120,143,0.19598,120.0,0,,
iso120,144,0.14923,120.0,0,,
iso120,145,0.17627,120.0,0,,
iso120,146,0.12454,120.0,0,,
iso120,147,0.14481,120.0,0,,
iso120,148,0.13514,120.0,0,,
iso120,149,0.72148,120.0,0,,
iso120,150,0.15717,120.0,0,,
iso120,151,0.14214,120.0,0,,
iso120,152,0.15932,120.0,0,,
iso120,153,0.13093,120.0,0,,
iso120,154,0.09269,120.0,0,,
iso120,155,0.2254,120.0,0,,
iso120,156,0.08762,120.0,0,,
iso120,157,0.09064,120.0,0,,
iso120,158,0.14231,120.0,0,,
iso120,159,0.11353,120.0,0,,
iso120,160,0.17818,120.0,0,,
iso120,161,0.14605,120.0,0,,
iso120,162,0.15966,120.0,0,,
iso120,163,0.19921,120.0,0,,
iso120,164,0.10894,120.0,0,,
iso120,165,0.14483,120.0,0,,
iso120,166,0.39721,120.0,0,,
iso120,167,0.28106,120.0,0,,
iso120,168,0.14662,120.0,0,,
iso120,169,0.14896,120.0,0,,
iso120,170,0.17029,120.0,0,,
iso120,171,0.13343,120.0,0,,
iso120,172,0.19533,120.0,0,,
iso120,173,0.11837,120.0,0,,
iso120,174,0.1391,120.0,0,,
iso120,175,0.1395,120.0,0,,
iso120,176,0.1482,120.0,0,,
iso120,177,0.07243,120.0,0,,
iso120,178,0.13873,120.0,0,,
iso120,179,0.10854,120.0,0,,
iso120,180,0.1388,120.0,0,,
iso120,181,0.13551,120.0,0,,
iso120,182,0.15149,120.0,0,,
iso120,183,0.22277,120.0,0,,
iso120,184,0.14436,120.0,0,,
iso120,185,0.10311,120.0,0,,
iso120,186,0.15084,120.0,0,,
iso120,187,0.12439,120.0,0,,
iso120,188,0.15644,120.0,0,,
iso120,189,0.16209,120.0,0,,
iso120,190,0.15635,120.0,0,,
iso120,191,0.26241,120.0,0,,
iso120,192,0.14539,120.0,0,,
iso120,193,0.13647,120.0,0,,
iso120,194,0.14468,120.0,0,,
iso120,195,0.07184,120.0,0,,
iso120,196,0.17189,120.0,0,,
iso120,197,0.29438,120.0,0,,
iso120,198,0.12405,120.0,0,,
iso120,199,0.19617,120.0,0,,
